,freq,wls,alpha_fit,ref_ind_fit
332,1919882760000.0,156.15144020565089,0.4118455237459266,2.1617388534733823
333,1924767950000.0,155.75511738960532,0.41432649089486756,2.1617833751781093
334,1929653150000.0,155.3608004630262,0.41681491342406274,2.1618280103629472
335,1934538350000.0,154.96847503695133,0.41931078626258955,2.1618727589387787
336,1939423550000.0,154.57812606225187,0.4218141094104483,2.161917620907515
337,1944308740000.0,154.18973943407775,0.42432487772046223,2.161962596178892
338,1949193940000.0,153.80329881386766,0.42684310147173365,2.162007684938957
339,1954079140000.0,153.41879039760897,0.42936877553233666,2.16205288709769
340,1958964340000.0,153.0361997299042,0.4319018999022715,2.162098202657021
341,1963849540000.0,152.65551249919076,0.43444247458153795,2.1621436316188856
342,1968734730000.0,152.27671530943124,0.4369904943467059,2.1621891738918855
343,1973619930000.0,151.89979258063127,0.4395459696293852,2.162234829664417
344,1978505130000.0,151.52473119945864,0.44210889522139607,2.1622805988453235
345,1983390330000.0,151.15151741210715,0.4446792711227388,2.162326481436563
346,1988275530000.0,150.7801375999432,0.4472570973334131,2.162372477440098
347,1993160720000.0,150.41057903248264,0.4498423685537352,2.1624185867633936
348,1998045920000.0,150.04282684353922,0.4524350953678222,2.162464809597196
349,2002931120000.0,149.67686856850074,0.455035272491241,2.1625111458492126
350,2007816320000.0,149.31269111309942,0.45764289992399154,2.1625575955214287
