,freq,alpha,ref_ind,epsilon_r,epsilon_i
298,1753786030000.0,0.5056973558574155,2.1129251335070407,4.464452619805746,0.0029069597612185177
299,1758671230000.0,0.5088465081282818,2.112961562025959,4.46460656259918,0.0029169875181082653
300,1763556420000.0,0.5120054289402115,2.112998089591533,4.464760926617468,0.0029270163385664272
301,1768441620000.0,0.5151741312258472,2.1130347163351204,4.464915712437443,0.0029370462600660477
302,1773326820000.0,0.5183526085288724,2.1130714421638186,4.46507091968828,0.00294707725854865
303,1778212020000.0,0.5215408608492872,2.113108267059346,4.465226548314553,0.0029571093305373773
304,1783097220000.0,0.5247388881870912,2.1131451910033743,4.465382598260687,0.0029671424726083317
305,1787982410000.0,0.5279466839659117,2.1131822139016423,4.465539069150246,0.002977176660848747
306,1792867610000.0,0.5311642613184854,2.113219335887298,4.465695961567953,0.002987211933018506
307,1797752810000.0,0.5343916136884483,2.113256556866189,4.46585327513794,0.0029972482653093367
308,1802638010000.0,0.537628741075801,2.1132938768197973,4.466011009804048,0.0030072856545020053
