,freq,n_s,n_p,bf,k_s,k_p
63,76575000000.0,1.2023851753974215,1.2923953264774024,0.0900101510799809,0.0,0.0
64,76600000000.0,1.202447286701766,1.2925134701447174,0.09006618344295148,0.0,0.0
65,76625000000.0,1.2025078022772746,1.2926284060230704,0.09012060374579578,0.0,0.0
66,76650000000.0,1.2025666251048968,1.2927399371649566,0.09017331206005985,0.0,0.0
67,76675000000.0,1.2026236637962269,1.2928478779306818,0.09022421413445492,0.0,0.0
68,76700000000.0,1.2026788326551785,1.2929520541313682,0.09027322147618966,0.0,0.0
69,76725000000.0,1.2027320517249735,1.2930523031419021,0.09032025141692857,0.0,0.0
70,76750000000.0,1.2027832468293211,1.293148474001569,0.09036522717224793,0.0,0.0
71,76775000000.0,1.2028323495974216,1.2932404274813303,0.0904080778839087,0.0,0.0
72,76800000000.0,1.202879297488085,1.2933280361484587,0.09044873866037362,0.0,0.0
73,76825000000.0,1.2029240337967853,1.2934111843957772,0.09048715059899193,0.0,0.0
74,76850000000.0,1.2029665076572154,1.2934897684587312,0.09052326080151585,0.0,0.0
75,76875000000.0,1.2030105431119658,1.2935714943909016,0.09056095127893582,0.001642014567728778,0.0033132407980226495
76,76900000000.0,1.2030528523912223,1.2936497134441822,0.09059686105295994,0.003549094468888242,0.007161868380340162
77,76925000000.0,1.2030928378763193,1.2937232176742641,0.09063037979794486,0.005481881906426111,0.011062868256585102
78,76950000000.0,1.203130466818014,1.2937919392151345,0.09066147239712041,0.007438189953428146,0.015011741718906218
79,76975000000.0,1.2031657120068828,1.2938558215916418,0.09069010958475898,0.009415764258585205,0.01900384924750574
80,77000000000.0,1.2031985517274755,1.293914819641442,0.09071626791396659,0.011412289190926496,0.02303442355218972
81,77025000000.0,1.2032289697091518,1.2939688994281249,0.09073992971897304,0.013425394203464619,0.02709858311818723
82,77050000000.0,1.2032569550620977,1.2940180381222335,0.09076108306013575,0.015452660134566781,0.03119134567140358
83,77075000000.0,1.2032825022110758,1.2940622238754462,0.09077972166437043,0.01749162605193853,0.03530764272885822
84,77100000000.0,1.2033056108167928,1.2941014556674741,0.09079584485068137,0.019539795932705353,0.03944233385238707
85,77125000000.0,1.2033262856885707,1.2941357431330829,0.09080945744451219,0.021594645682398887,0.043590221583649724
86,77150000000.0,1.203344536692618,1.294165106377915,0.09082056968529684,0.023653630157370938,0.04774606642293094
87,77175000000.0,1.2033603786475962,1.2941895757663573,0.09082919711876114,0.02571419041916751,0.05190460222441155
88,77200000000.0,1.2033738312140492,1.2942091916947638,0.09083536048071461,0.027773760923760517,0.05606055146365584
89,77225000000.0,1.2033849187807417,1.2942240043562396,0.09083908557549791,0.029829776742910197,0.06020864058690238
90,77250000000.0,1.2033936703306172,1.294234073462115,0.09084040313149777,0.0318796810235308,0.06434361577479926
91,77275000000.0,1.2034001193135182,1.294239467975072,0.09083934866155374,0.03392093216416896,0.06846025811579627
92,77300000000.0,1.2034043035017852,1.2942402658057317,0.09083596230394653,0.03595101120860104,0.07255339919733908
93,77325000000.0,1.2034062648432,1.29423655350211,0.09083028865891007,0.03796742897960329,0.07661793612516037
94,77350000000.0,1.203406049303036,1.29422842591536,0.09082237661232395,0.03996773337233685,0.08064884680629016
95,77375000000.0,1.2034037067033978,1.2942159858585824,0.09081227915518464,0.04194951629663568,0.08464120448820132
96,77400000000.0,1.2033992905521724,1.2941993437432486,0.0908000531910762,0.04391042074165041,0.08859019247913344
97,77425000000.0,1.2033928578699595,1.2941786172104046,0.09078575934044508,0.04584814747247295,0.09249111808344955
98,77450000000.0,1.2033844690053017,1.2941539307372216,0.09076946173191991,0.04776046176446527,0.09633942653322644
99,77475000000.0,1.2033741874465622,1.2941254152359885,0.09075122778942624,0.04964519978847815,0.10013071416203152
100,77500000000.0,1.2033620796307445,1.2940932076463143,0.09073112801556982,0.051500274834749754,0.10386074116742151
101,77525000000.0,1.2033482147456067,1.2940574505133644,0.09070923576775769,0.05332368329805568,0.10752544386808537
102,77550000000.0,1.2033326645216287,1.294018291545398,0.09068562702376926,0.05511351043854467,0.11112094638389856
103,77575000000.0,1.2033155030288556,1.293975883181132,0.09066038015227651,0.056867935803104556,0.11464357161608003
104,77600000000.0,1.203296806464013,1.2939303821376724,0.09063357567365937,0.058585238304083326,0.11808985142084098
105,77625000000.0,1.2032766529336327,1.2938819489506879,0.09060529601705514,0.0602638011863359,0.12145653652277717
106,77650000000.0,1.2032551222380006,1.2938307475168735,0.09057562527887297,0.061902116425884904,0.12474060521068694
107,77675000000.0,1.2032322956475834,1.2937769446219733,0.09054464897438996,0.06349878882728173,0.12793927134781985
108,77700000000.0,1.2032082556812285,1.2937207094732224,0.09051245379199391,0.0650525398743505,0.13104999184016378
109,77725000000.0,1.2031830858819694,1.2936622132280808,0.09047912734611141,0.06656221106335704,0.13407047301042738
110,77750000000.0,1.2031568705902491,1.2936016285189589,0.09044475792870976,0.06802676688538223,0.13699867618053657
111,77775000000.0,1.203129694717808,1.2935391289806024,0.09040943426279435,0.06944529745156013,0.13983282252340967
112,77800000000.0,1.2031016435227186,1.2934748887813021,0.09037324525858348,0.07081702059546117,0.14257139678949932
113,77825000000.0,1.2030728023806616,1.2934090821480557,0.09033627976739411,0.07214128366201969,0.14521315037436155
114,77850000000.0,1.2030432565655966,1.2933418829123426,0.09029862634674601,0.07341756478553117,0.14775710332392572
115,77875000000.0,1.203013091021703,1.2932734640400296,0.09026037301832668,0.07464547378818404,0.15020254553900017
116,77900000000.0,1.2029823901479137,1.2932039971883986,0.09022160704048487,0.07582475268476106,0.15254903715962503
117,77925000000.0,1.2029512375785745,1.2931336522573127,0.09018241467873822,0.07695527549056969,0.15479640755520507
118,77950000000.0,1.2029197159705398,1.2930625969549818,0.09014288098444201,0.078037048035583,0.15694475427440033
119,77975000000.0,1.2028879067948322,1.2929909963749397,0.0901030895801076,0.07907020694047706,0.15899444033791155
120,78000000000.0,1.2028558901304753,1.2929190125791492,0.09006312244867387,0.0800550183484105,0.16094609101770807
121,78025000000.0,1.2028237444665486,1.2928468041994183,0.09002305973286973,0.08099187627000766,0.16280058985041027
122,78050000000.0,1.2027915465095913,1.2927745260514296,0.08998297954183831,0.08188130034017796,0.16455907346893392
123,78075000000.0,1.2027593709973166,1.2927023287629984,0.08994295776568184,0.08272393344204539,0.16622292619899995
124,78100000000.0,1.2027272905172341,1.2926303584140415,0.08990306789680735,0.08352053853003437,0.16779377304866835
125,78125000000.0,1.202695375335526,1.2925587561984295,0.08986338086290346,0.08427199556401078,0.1692734729480388
126,78150000000.0,1.202663693233148,1.2924876581020062,0.08982396486885813,0.08497929766800288,0.1706641104591865
127,78175000000.0,1.2026323093503668,1.292417194598789,0.08978488524842221,0.08564354711492927,0.17196798717969056
128,78200000000.0,1.20260128603894,1.292347490363746,0.08974620432480607,0.0862659509660096,0.17318761246513154
129,78225000000.0,1.2025706827233724,1.2922786640048944,0.08970798128152202,0.08684781636956301,0.1743256935186934
130,78250000000.0,1.2025405557764768,1.2922108278250928,0.089670272048616,0.0873905455469965,0.17538512489639374
131,78275000000.0,1.202510958397846,1.2921440875905028,0.08963312919265687,0.0878956305047744,0.17636897749007258
132,78300000000.0,1.2024819405061333,1.2920785423274532,0.0895966018213199,0.08836464749550339,0.17728048706363728
133,78325000000.0,1.202453548644132,1.2920142841455664,0.08956073550143451,0.08879925121565185,0.1781230422912915
134,78350000000.0,1.2024258258880358,1.29195139806964,0.08952557218160417,0.08920116888371588,0.17890017261839455
135,78375000000.0,1.202398811772912,1.291889961904487,0.08949115013157494,0.08957219388018725,0.17961553526073962
136,78400000000.0,1.2023725422300602,1.2918300461236025,0.08945750389354234,0.08991417951564355,0.18027290254118744
137,78425000000.0,1.2023470495281372,1.291771713765539,0.0894246642374017,0.09022903247325367,0.18087614857856316
138,78450000000.0,1.202322362232163,1.291715020366056,0.08939265813389285,0.09051870610925582,0.1814292357612972
139,78475000000.0,1.202298505174837,1.2916600139146839,0.08936150873984694,0.09078519379840563,0.18193620134448749
140,78500000000.0,1.2022754994305231,1.2916067348164828,0.08933123538595966,0.09103052197065994,0.18240114345969133
141,78525000000.0,1.2022533623089455,1.2915552158927708,0.08930185358382525,0.09125674336005994,0.18282820759217644
142,78550000000.0,1.202232107353801,1.2915054823913743,0.08927337503757338,0.09146592999086643,0.18322157257129276
143,78575000000.0,1.2022117443593414,1.29145755203226,0.08924580767291856,0.09166016630128812,0.1835854368560543
144,78600000000.0,1.20219227938727,1.291411435053212,0.08921915566594207,0.09184154225661276,0.18392400484413562
145,78625000000.0,1.202173714803979,1.291367134295688,0.089193419491709,0.09201214634590994,0.18424147295393153
146,78650000000.0,1.2021560493253947,1.2913246453050446,0.08916859597964999,0.09217405894094927,0.18454201647610494
147,78675000000.0,1.202139278063974,1.2912839564345628,0.08914467837058893,0.09232934536543069,0.18482977585234248
148,78700000000.0,1.202123392600077,1.2912450489973293,0.08912165639725234,0.09248004940830881,0.18510884386582402
149,78725000000.0,1.2021083810497486,1.2912078974103078,0.08909951636055924,0.09262818675261927,0.18538325266754674
150,78750000000.0,1.2020942281482097,1.291172469369094,0.08907824122088437,0.09277573853263238,0.18565696109396887
151,78775000000.0,1.2020809153389227,1.2911387260330196,0.0890578106940969,0.09292464518534804,0.1859338425527796
152,78800000000.0,1.2020684208765353,1.2911066222374075,0.08903820136087215,0.09307680028086815,0.18621767289632069
153,78825000000.0,1.2020567199300964,1.2910761067055139,0.08901938677541743,0.09323404482145803,0.18651211922458322
154,78850000000.0,1.2020457847004482,1.2910471222883382,0.08900133758788997,0.09339816145289183,0.18682072852015422
155,78875000000.0,1.202035584539861,1.2910196062082009,0.08898402166833996,0.09357086905120503,0.18714691702577108
156,78900000000.0,1.2020260860834435,1.2909934903253253,0.08896740424188176,0.09375381748161711,0.1874939599780697
157,78925000000.0,1.2020172533817222,1.2909687014061464,0.08895144802442423,0.09394858274620502,0.18786498209879074
158,78950000000.0,1.2020090480437615,1.2909451614123513,0.08893611336858975,0.09415666214672841,0.18826294812269245
159,78975000000.0,1.2020014293837975,1.2909227877964018,0.08892135841260429,0.09437946991441233,0.1886906542496073
160,79000000000.0,1.201994354571929,1.290901493804814,0.08890713923288507,0.09461833308176551,0.18915072007667846
161,79025000000.0,1.2019877787895203,1.290881188790598,0.08889341000107764,0.09487448755392654,0.18964558090757602
162,79050000000.0,1.2019816553890623,1.2908617785342622,0.08888012314519989,0.0951490745867352,0.19017748089310807
163,79075000000.0,1.2019759360630036,1.2908431655826293,0.08886722951962578,0.09544313744644865,0.19074846650479296
164,79100000000.0,1.2019705710027409,1.2908252495677492,0.0888546785650084,0.09575761846345758,0.19136038079243306
165,79125000000.0,1.2019655090758923,1.290807927562177,0.08884241848628482,0.09609335653042657,0.19201485854325798
166,79150000000.0,1.201960697991931,1.290791094411153,0.08883039641922186,0.09645108449844116,0.19271332119501802
167,79175000000.0,1.201956084480754,1.290774643090306,0.08881855860955201,0.09683142741120991,0.19345697344971002
168,79200000000.0,1.201951614464879,1.2907584650508437,0.08880685058596471,0.0972349006744647,0.19424679973891748
169,79225000000.0,1.2019472332358676,1.2907424505730802,0.08879521733721263,0.0976619088021394,0.19508356184278292
170,79250000000.0,1.2019428856320273,1.2907264891227046,0.08878360349067727,0.09811274424014031,0.19596779665412137
171,79275000000.0,1.2019385162118086,1.2907104696983607,0.08877195348655209,0.09858758679200388,0.1968998151543698
172,79300000000.0,1.20193406943334,1.2906942811917004,0.08876021175836035,0.09908650314217872,0.1978797015825798
173,79325000000.0,1.2019294898279078,1.290677812735314,0.0887483229074062,0.09960944687077303,0.19890731358124672
174,79350000000.0,1.2019247221711917,1.2906609540463398,0.08873623187514812,0.1001562586551071,0.1999822827247384
175,79375000000.0,1.2019197116600042,1.2906435957810747,0.08872388412107046,0.10072666687234112,0.20110401585275908
176,79400000000.0,1.2019144040807677,1.290625629873157,0.08871122579238944,0.10132028847459064,0.2022716969579369
177,79425000000.0,1.2019087459728794,1.2906069498615302,0.0886982038886508,0.10193663023797159,0.20348428981387254
178,79450000000.0,1.2019026848000944,1.2905874512344304,0.08868476643433598,0.10257509026733215,0.2047405411429953
179,79475000000.0,1.2018961691094034,1.290567031748421,0.08867086263901758,0.10323495971552736,0.20603898420260194
180,79500000000.0,1.2018891486863108,1.2905455917400115,0.08865644305370068,0.10391542503800262,0.20737794346001565
181,79525000000.0,1.201881574712906,1.2905230344429093,0.08864145973000337,0.10461557022691718,0.20875553924323106
182,79550000000.0,1.2018733999154556,1.2904992662840062,0.08862586636855063,0.10533437961394733,0.2101696935241777
183,79575000000.0,1.2018645787108049,1.2904741971768712,0.0886096184660663,0.10607074075731592,0.2116181358916759
184,79600000000.0,1.2018550673455717,1.2904477408005492,0.08859267345497757,0.10682344764748813,0.21309841017860567
185,79625000000.0,1.2018448240309123,1.2904198148692099,0.08857499083829756,0.10759120412685645,0.21460788150931356
186,79650000000.0,1.201833809074831,1.2903903413964117,0.08855653232158067,0.10837262769237115,0.21614374414585275
187,79675000000.0,1.2018219850026337,1.2903592469353815,0.0885372619327478,0.1091662533569098,0.2177030294420024
188,79700000000.0,1.2018093166767068,1.2903264628173419,0.0885171461406351,0.10997053788428103,0.21928261456944262
189,79725000000.0,1.2017957714044256,1.290291925365738,0.08849615396131227,0.11078386403061537,0.22087923125362824
190,79750000000.0,1.2017813190482505,1.2902555761140282,0.08847425706577772,0.11160454527567383,0.22248947550492543
191,79775000000.0,1.2017659321190566,1.2902173619895292,0.08845142987047261,0.11243083051850336,0.22410981727676071
192,79800000000.0,1.2017495858684972,1.2901772354945804,0.08842764962608318,0.11326090902608393,0.22573661064185574
193,79825000000.0,1.201732258369864,1.2901351548640567,0.08840289649419275,0.11409291551729069,0.22736610422524806
194,79850000000.0,1.201713930599048,1.2900910842222106,0.08837715362316256,0.11492493552611215,0.22899445222307135
195,79875000000.0,1.2016945864964346,1.2900449937009062,0.08835040720447163,0.11575501063111455,0.2306177251167108
196,79900000000.0,1.201674213031004,1.2899968595611637,0.08832264653015964,0.11658114417597762,0.2322319213925832
197,79925000000.0,1.201652800251144,1.2899466642876782,0.08829386403653428,0.1174013066831821,0.23383297863017014
198,79950000000.0,1.20163034132716,1.2898943966656657,0.08826405533850568,0.11821344179268325,0.23541678562131466
199,79975000000.0,1.2016068325888294,1.2898400518472364,0.08823321925840699,0.11901547191347897,0.23697919391627642
200,80000000000.0,1.2015822735502188,1.2897836313914237,0.08820135784120486,0.11980530417866847,0.238516029955645
201,80025000000.0,1.2015566669305136,1.2897251432955528,0.08816847636503922,0.12058083629891327,0.24002310698077253
202,80050000000.0,1.201530018660133,1.2896646019964764,0.08813458333634339,0.12133996254133037,0.24149623717152655
203,80075000000.0,1.201502337883643,1.2896020283646978,0.08809969048105493,0.12208057972882677,0.24293124379964776
204,80100000000.0,1.2014736369528018,1.2895374496782186,0.08806381272541675,0.12280059313844265,0.2443239731662946
205,80125000000.0,1.2014439314074932,1.2894708995715551,0.08802696816406197,0.12349792252149557,0.2456703067372446
206,80150000000.0,1.2014132399532804,1.289402417977544,0.08798917802426365,0.1241705079697152,0.24696617295217232
207,80175000000.0,1.2013815844236717,1.2893320510381896,0.08795046661451789,0.12481631577654938,0.24820755898255306
208,80200000000.0,1.2013489897407226,1.2892598510117204,0.08791086127099779,0.12543334433441888,0.24939052252858224
209,80225000000.0,1.201315483860352,1.2891858761490884,0.0878703922887365,0.12601962968390815,0.25051120288635625
210,80250000000.0,1.2012810977138715,1.2891101905624485,0.08782909284857698,0.12657325132006458,0.2515658324848998
211,80275000000.0,1.2012458651414235,1.2890328640776012,0.0877869989361777,0.1270923376002839,0.252550747595146
212,80300000000.0,1.2012098228101236,1.2889539720559056,0.087744149245782,0.12757507114085673,0.2534623989649415
213,80325000000.0,1.2011730101349698,1.2888735952218022,0.08770058508683243,0.1280196940234829,0.25429736203988385
214,80350000000.0,1.2011354691833127,1.288791819457791,0.08765635027447827,0.12842451286931045,0.2550523468820536
215,80375000000.0,1.2010972445737267,1.2887087355885436,0.08761149101481691,0.12878790381328345,0.2557242078373503
216,80400000000.0,1.201058383370068,1.2886244391559953,0.08756605578592724,0.12910831707291134,0.2563099523614654
217,80425000000.0,1.201018934966677,1.288539030177223,0.08752009521054593,0.12938428150075393,0.2568067497647679
218,80450000000.0,1.2009789509665263,1.28845261288895,0.08747366192242367,0.12961440888582404,0.2572119394339243
219,80475000000.0,1.2009384850509928,1.2883652954762317,0.08742681042523892,0.12979739793736722,0.2575230383507187
220,80500000000.0,1.2008975928500498,1.2882771898027312,0.08737959695268138,0.12993203809478296,0.2577377482666765
221,80525000000.0,1.2008563317981182,1.2881884111134814,0.08733207931536313,0.13001721308720604,0.2578539623149612
222,80550000000.0,1.2008147609928361,1.288099077744504,0.08728431675166792,0.1300519041545422,0.25786977093115165
223,80575000000.0,1.2007729410406882,1.2880093108074082,0.08723636976672,0.13003519308991235,0.25778346738388286
224,80600000000.0,1.200730933907026,1.2879192338839796,0.08718829997695354,0.12996626487525345,0.25759355247364685
225,80625000000.0,1.2006888027532012,1.2878289726963505,0.08714016994314933,0.1298444101938574,0.25729873895683963
226,80650000000.0,1.2006466117785806,1.287738654788365,0.08709204300978435,0.12966902739152175,0.25689795486643957
227,80675000000.0,1.2006044260527386,1.2876484091886564,0.08704398313591777,0.12943962439200327,0.2563903467110484
228,80700000000.0,1.2005623113479955,1.287558366075991,0.08699605472799554,0.12915582008819107,0.25577528163277785
229,80725000000.0,1.2005203339728436,1.287468656447694,0.0869483224748504,0.12881734559026395,0.2550523492690214
230,80750000000.0,1.2004785605984105,1.287379411775863,0.0869008511774525,0.12842404501074198,0.25422136268639844
231,80775000000.0,1.200437058086668,1.2872907636684827,0.08685370558181482,0.12797587597732107,0.253282358781276
232,80800000000.0,1.2003958933208854,1.2872028435364278,0.08680695021554241,0.12747290987201773,0.2522355981400141
233,80825000000.0,1.200355133030061,1.2871157822500734,0.08676064922001236,0.12691533165372543,0.251081564076312
234,80850000000.0,1.2003148436205295,1.2870297098114751,0.0867148661909456,0.12630343946806977,0.24982096127154538
235,80875000000.0,1.2002750910046862,1.2869447550223387,0.08666966401765253,0.12563764379459808,0.24845471349923492
236,80900000000.0,1.2002359404347454,1.286861045163163,0.08662510472841767,0.12491846648137692,0.24698396116301674
237,80925000000.0,1.200197456333724,1.286778705668317,0.08658124933459299,0.12414653927311176,0.24541005784194325
238,80950000000.0,1.2001597021355914,1.2866978598204182,0.08653815768482676,0.12332260212033543,0.24373456644032837
239,80975000000.0,1.2001227401248418,1.2866186284446648,0.08649588831982302,0.12244750124498556,0.2419592548841736
240,81000000000.0,1.2000866312809961,1.2865411296140632,0.08645449833306706,0.12152218678918857,0.24008609102036824
241,81025000000.0,1.200051435125943,1.2864654783611125,0.08641404323516944,0.12054771035400288,0.23811723734661222
242,81050000000.0,1.2000172095808281,1.2863917864093317,0.08637457682850358,0.11952522209133726,0.23605504489155107
243,81075000000.0,1.1999840108203077,1.2863201619002589,0.08633615107995118,0.11845596766046833,0.23390204686701435
244,81100000000.0,1.199951893143034,1.2862507091531181,0.08629881601008416,0.11734128496971717,0.231660951939756
245,81125000000.0,1.1999209088344263,1.2861835284099217,0.08626261957549541,0.11618260048344642,0.2293346366960401
246,81150000000.0,1.1998911080518273,1.286118715624999,0.0862276075731716,0.11498142556142305,0.22692613820956006
247,81175000000.0,1.199862538702258,1.286056362240283,0.08619382353802507,0.11373935247489929,0.22443864601705865
248,81200000000.0,1.1998352463358948,1.2859965549918275,0.08616130865593274,0.11245805018073704,0.22187549366835116
249,81225000000.0,1.199809274043779,1.2859393757246764,0.08613010168089752,0.11113925996612689,0.21924015006539466
250,81250000000.0,1.1997846623637738,1.2858849012238638,0.08610023886009,0.10978479107079367,0.21653621080365695
251,81275000000.0,1.199761449192782,1.2858332030577435,0.08607175386496158,0.10839651587143884,0.21376738869419817
252,81300000000.0,1.1997396697105105,1.2857843474436004,0.08604467773308988,0.10697636526468773,0.2109375047274439
253,81325000000.0,1.1997193563084179,1.2857383951232508,0.08601903881483297,0.10552632363756137,0.20805047826034917
254,81350000000.0,1.1997005385255046,1.2856954012515045,0.08599486272599988,0.10404842394977286,0.20511031746685937
255,81375000000.0,1.1996832429983504,1.2856554153121238,0.08597217231377341,0.10254474271480622,0.20212110963474883
256,81400000000.0,1.1996674934129228,1.2856184810366629,0.0859509876237401,0.10101739477810451,0.19908701109607652
257,81425000000.0,1.1996533104713083,1.2855846363518215,0.08593132588051322,0.09946852826400872,0.1960122375171205
258,81450000000.0,1.199640711858758,1.285553913326743,0.08591320146798509,0.09790031918936959,0.19290105357882423
259,81475000000.0,1.1996297122275914,1.285526338152401,0.08589662592480951,0.09631496647221587,0.1897577634520929
260,81500000000.0,1.1996203231846205,1.2855019311271652,0.08588160794254462,0.09471468655135284,0.18658670053079549
261,81525000000.0,1.1996125532893769,1.285480706662541,0.08586815337316422,0.09310170821369529,0.18339221761958177
262,81550000000.0,1.1996064080564133,1.285462673295884,0.08585626523947076,0.0914782674609494,0.18017867718748729
263,81575000000.0,1.1996018899695682,1.285447833725631,0.0858459437560628,0.08984660239097864,0.17695044168449586
264,81600000000.0,1.1995989985041868,1.285436184861146,0.08583718635695914,0.08820894805077256,0.17371186381476858
265,81625000000.0,1.1995977301567815,1.2854277178860345,0.08582998772925299,0.08656753156099438,0.17046727734531766
266,81650000000.0,1.1995980784749412,1.2854224183209615,0.08582433984602034,0.08492456708660949,0.16722098762632817
267,81675000000.0,1.1996000341088107,1.2854202661277434,0.08582023201893274,0.08328225115689582,0.16397726279619684
268,81700000000.0,1.1996035848571207,1.2854212358017818,0.0858176509446611,0.08164275780073019,0.16074032462607488
269,81725000000.0,1.1996087157240458,1.285425296484612,0.0858165807605662,0.0800082341531787,0.15751434028692265
270,81750000000.0,1.1996154089854054,1.2854324120940102,0.08581700310860474,0.07838079583810094,0.154303413663751
271,81775000000.0,1.1996236442568187,1.2854425414568493,0.08581889720003066,0.0767625227731651,0.15111157750699705
272,81800000000.0,1.1996333985677181,1.2854556384526543,0.0858222398849362,0.07515545494745776,0.14794278549258882
273,81825000000.0,1.1996446464475334,1.2854716521802185,0.08582700573268509,0.07356158843225596,0.14480090475941282
274,81850000000.0,1.199657360007012,1.285490527113828,0.08583316710681599,0.071982871604368,0.14168970881201692
275,81875000000.0,1.1996715090332357,1.285512203285758,0.08584069425252228,0.07042120138967921,0.138612870479256
276,81900000000.0,1.1996870610832306,1.285536616465265,0.08584955538203443,0.06887841985596259,0.13557395550687537
277,81925000000.0,1.1997039815860695,1.2855636983537393,0.08585971676766979,0.06735631085437525,0.1325764162521955
278,81950000000.0,1.1997222339439184,1.2855933767771934,0.08587114283327502,0.06585659698773584,0.12962358598193033
279,81975000000.0,1.199741779644159,1.285625575900144,0.08588379625598508,0.06438093664207656,0.12671867327081943
280,82000000000.0,1.1997625783653787,1.285660216427022,0.08589763806164341,0.06293092124826175,0.12386475683342958
281,82025000000.0,1.1997845880947622,1.285697215825672,0.08591262773090991,0.06150807285266241,0.12106478094052782
282,82050000000.0,1.1998077652407673,1.2857364885413953,0.08592872330062806,0.06011384174065444,0.11832155089566646
283,82075000000.0,1.199832064754211,1.2857779462273389,0.08594588147312798,0.05874960436081647,0.11563772910241062
284,82100000000.0,1.199857440246148,1.2858214979684974,0.0859640577223495,0.057416661418121066,0.11301583142347053
285,82125000000.0,1.199883844110084,1.28586705051422,0.08598320640413593,0.05611623618000452,0.110458223924712
286,82150000000.0,1.1999112276428117,1.285914508508043,0.08600328086523135,0.05484947299640365,0.10796712003976598
287,82175000000.0,1.1999395411712013,1.2859637747293513,0.08602423355815003,0.05361743605004972,0.10554457813687658
288,82200000000.0,1.1999687341718166,1.2860147503210761,0.08604601614925955,0.05242110829811005,0.1031924994582191
289,82225000000.0,1.1999987553961526,1.2860673350287155,0.08606857963256287,0.05126139053191977,0.10091262625349678
290,82250000000.0,1.200029552995519,1.2861214274388613,0.08609187444334232,0.05013910083934527,0.09870654070222336
291,82275000000.0,1.2000610746412492,1.2861769252089188,0.08611585056766957,0.04905497403621228,0.09657566373502222
292,82300000000.0,1.2000932676500238,1.286233725307196,0.08614045765717226,0.0480096614787876,0.09452125460453434
293,82325000000.0,1.2001260791018808,1.2862917242390106,0.08616564513712976,0.047003731041558756,0.09254441075275234
294,82350000000.0,1.2001594559637938,1.2863508182842278,0.086191362320434,0.046037667084560724,0.09064606764481552
295,82375000000.0,1.2001933452032931,1.2864109037155642,0.08621755851227109,0.04511187099459349,0.08882699973096163
296,82400000000.0,1.2002276939099523,1.2864718770329375,0.08624418312298521,0.04422666155024489,0.08708782102287857
297,82425000000.0,1.2002624494055427,1.2865336351759569,0.08627118577041415,0.043382275648523136,0.08542898640384361
298,82450000000.0,1.2002975593566967,1.2865960757418522,0.08629851638515551,0.042578869222649675,0.08385079327491046
299,82475000000.0,1.2003329718875728,1.2866590972039584,0.08632612531638562,0.04181651813883106,0.08235338319357546
300,82500000000.0,1.2003686356822911,1.2867225991105071,0.086353963428216,0.0410952195575713,0.08093674437118693
301,82525000000.0,1.2004045000899446,1.2867864822890498,0.0863819821991052,0.04041489321980312,0.07960071406268936
302,82550000000.0,1.2004405152261852,1.2868506490446074,0.08641013381842222,0.039775382994453205,0.07834498144095155
303,82575000000.0,1.2004766320682694,1.286915003345453,0.08643837127718368,0.03917645849531835,0.07716909064338036
304,82600000000.0,1.2005128025510556,1.286979451011218,0.08646664846016239,0.038617816956337765,0.07607244427326187
305,82625000000.0,1.2005489796561217,1.2870438998879161,0.08649492023179439,0.03809908513597775,0.07505430702406903
306,82650000000.0,1.2005851174956383,1.287108260013054,0.08652314251741555,0.037619821505928845,0.07411380980155025
307,82675000000.0,1.2006211713973098,1.287172443783296,0.08655127238598626,0.03717951826889192,0.07324995358757254
308,82700000000.0,1.200657097981269,1.2872363661066057,0.08657926812533678,0.036777603803239904,0.07246161409606149
309,82725000000.0,1.2006928552348637,1.2872999445505975,0.0866070893157338,0.0364134451264176,0.07174754649058053
310,82750000000.0,1.200728402580449,1.2873630994774388,0.08663469689698977,0.036086350419011225,0.07110639024040324
311,82775000000.0,1.2007637009405607,1.2874257541738983,0.08666205323333753,0.03579557151099343,0.07053667388467136
312,82800000000.0,1.200798712802571,1.287487834980546,0.08668912217797509,0.03554030687628199,0.07003682086150224
313,82825000000.0,1.200833402269109,1.2875492713932117,0.08671586912410278,0.03531970423345179,0.06960515449200211
314,82850000000.0,1.2008677351136539,1.2876099961747642,0.08674226106111038,0.03513286347145723,0.06923990368648572
315,82875000000.0,1.200901678824711,1.2876699454445295,0.0867682666198184,0.03497883970282786,0.06893920887228575
316,82900000000.0,1.2009352026502382,1.2877290587683419,0.08679385611810364,0.034856646195287645,0.06870112773783496
317,82925000000.0,1.2009682776327237,1.2877872792302258,0.08681900159750211,0.03476525746612453,0.06852364122487889
318,82950000000.0,1.201000876644503,1.2878445535046048,0.08684367686010175,0.03470361236556062,0.06840465960966285
319,82975000000.0,1.2010329744130275,1.2879008319086793,0.08686785749565185,0.03467061734501082,0.06834202888782501
320,83000000000.0,1.201064547544393,1.2879560684514169,0.08689152090702379,0.03466514945874285,0.06833353668739327
321,83025000000.0,1.2010955745423815,1.288010220873553,0.08691464633117163,0.03468605984805851,0.06837691909755038
322,83050000000.0,1.2011260358213987,1.288063250675593,0.08693721485419426,0.03473217667584466,0.06846986649164505
323,83075000000.0,1.2011559137143883,1.2881151231357053,0.08695920942131696,0.03480230860285286,0.06861003033553928
324,83100000000.0,1.2011851924797758,1.2881658073256477,0.08698061484587183,0.03489524787844056,0.0687950293591561
325,83125000000.0,1.2012138582945966,1.288215276099263,0.0870014178046663,0.03500977368219411,0.06902245611090403
