,freq,n_s,n_p
524,88100000000.0,1.2025794899486755,1.2894539660809428
525,88125000000.0,1.2025742260139842,1.2894364238999232
526,88150000000.0,1.2025690031779936,1.2894189654101313
527,88175000000.0,1.202563818691234,1.2894015852035494
528,88200000000.0,1.2025586698847217,1.289384278034545
529,88225000000.0,1.2025535541975612,1.2893670388734662
530,88250000000.0,1.2025484691993753,1.2893498629501208
531,88275000000.0,1.202543412613462,1.289332745798702
532,88300000000.0,1.202538382338147,1.2893156832990078
533,88325000000.0,1.2025333764706858,1.2892986717227835
534,88350000000.0,1.2025283933238704,1.2892817077656125
535,88375000000.0,1.2025234314443185,1.2892647885821824
536,88400000000.0,1.202518489632621,1.2892479118251057
537,88425000000.0,1.202513566956239,1.2892310756695318
538,88450000000.0,1.2025086627644292,1.289214278841757
539,88475000000.0,1.2025037767004283,1.2891975206424229
540,88500000000.0,1.2024989087149476,1.2891808009722796
541,88525000000.0,1.2024940590716446,1.2891641203422644
542,88550000000.0,1.2024892283592978,1.2891474798966784
543,88575000000.0,1.2024844174933436,1.2891308814155338
544,88600000000.0,1.2024796277249188,1.2891143273316692
545,88625000000.0,1.2024748606395064,1.2890978207274524
546,88650000000.0,1.202470118161421,1.2890813653429631
547,88675000000.0,1.2024654025517854,1.2890649655714823
548,88700000000.0,1.2024607164042087,1.2890486264504597
549,88725000000.0,1.2024560626440675,1.2890323536596158
550,88750000000.0,1.2024514445219285,1.2890161535075295
551,88775000000.0,1.2024468656044998,1.2890000329135678
552,88800000000.0,1.2024423297664966,1.2889839993914687
553,88825000000.0,1.2024378411812506,1.288968061030647
554,88850000000.0,1.2024334043080782,1.288952226471142
555,88875000000.0,1.2024290238793027,1.2889365048779355
556,88900000000.0,1.2024247048827437,1.2889209059064997
557,88925000000.0,1.2024204525510385,1.288905439681654
558,88950000000.0,1.2024162723378906,1.2888901167510614
559,88975000000.0,1.2024121699037067,1.2888749480569979
560,89000000000.0,1.202408151095711,1.2888599448974516
561,89025000000.0,1.2024042219252935,1.2888451188818908
562,89050000000.0,1.2024003885473789,1.2888304818909457
563,89075000000.0,1.2023966572380642,1.288816046032864
564,89100000000.0,1.202393034371864,1.2888018235992118
565,89125000000.0,1.2023895263978857,1.2887878270185162
566,89150000000.0,1.202386139814064,1.2887740688062463
567,89175000000.0,1.2023828811446233,1.288760561521043
568,89200000000.0,1.2023797569127697,1.2887473177118143
569,89225000000.0,1.202376773617682,1.2887343498731887
570,89250000000.0,1.2023739377072986,1.2887216703927977
571,89275000000.0,1.202371255552654,1.2887092915017249
572,89300000000.0,1.202368733426546,1.2886972252333289
573,89325000000.0,1.2023663774721551,1.2886854833626193
574,89350000000.0,1.202364193684459,1.2886740773705374
575,89375000000.0,1.2023621878812405,1.2886630183880614
576,89400000000.0,1.2023603656827004,1.288652317156999
577,89425000000.0,1.2023587324874738,1.2886419839839554
578,89450000000.0,1.202357293447664,1.2886320286922983
579,89475000000.0,1.2023560534525284,1.2886224605910306
580,89500000000.0,1.2023550171024018,1.2886132884246715
581,89525000000.0,1.2023541886929925,1.2886045203433818
582,89550000000.0,1.2023535721953655,1.2885961638646144
583,89575000000.0,1.2023531712400057,1.2885882258428403
584,89600000000.0,1.2023529890976548,1.2885807124328699
585,89625000000.0,1.2023530286675435,1.2885736290676977
586,89650000000.0,1.2023532924647014,1.2885669804343998
587,89675000000.0,1.2023537826049007,1.2885607704455755
588,89700000000.0,1.2023545007969638,1.2885550022249672
589,89725000000.0,1.2023554483336365,1.2885496780904093
590,89750000000.0,1.2023566260818288,1.2885447995353916
591,89775000000.0,1.2023580344832145,1.2885403672308535
592,89800000000.0,1.2023596735413318,1.2885363810006805
593,89825000000.0,1.202361542827849,1.2885328398344043
594,89850000000.0,1.2023636414773784,1.2885297418776591
595,89875000000.0,1.2023659681889491,1.2885270844355363
596,89900000000.0,1.2023685212311754,1.2885248639830782
597,89925000000.0,1.2023712984439385,1.2885230761689654
598,89950000000.0,1.2023742972464853,1.2885217158317053
599,89975000000.0,1.2023775146448388,1.2885207770143143
600,90000000000.0,1.2023809472406413,1.2885202529819184
601,90025000000.0,1.202384591243041,1.288520136245082
602,90050000000.0,1.202388442482361,1.2885204185866361
603,90075000000.0,1.2023924964213382,1.2885210910837828
604,90100000000.0,1.20239674817399,1.2885221441448877
605,90125000000.0,1.2024011925198548,1.2885235675373232
606,90150000000.0,1.202405823925935,1.288525350430229
607,90175000000.0,1.2024106365630056,1.288527481426249
608,90200000000.0,1.2024156243274307,1.2885299486040047
609,90225000000.0,1.2024207808655463,1.288532739565447
610,90250000000.0,1.202426099593909,1.288535841475181
611,90275000000.0,1.2024315737249267,1.2885392411102345
612,90300000000.0,1.2024371962907527,1.2885429249063733
613,90325000000.0,1.2024429601718605,1.2885468790134997
614,90350000000.0,1.2024488581190707,1.2885510893383156
615,90375000000.0,1.2024548827850339,1.2885555416053118
616,90400000000.0,1.202461026749727,1.2885602214061138
617,90425000000.0,1.2024672825481546,1.2885651142530405
618,90450000000.0,1.2024736427007745,1.2885702056380082
619,90475000000.0,1.202480099739095,1.2885754810819663
620,90500000000.0,1.2024866462366886,1.2885809261948482
621,90525000000.0,1.202493274837577,1.2885865267304115
622,90550000000.0,1.2024999782828736,1.288592268637652
623,90575000000.0,1.202506749441499,1.288598138120123
624,90600000000.0,1.2025135813374157,1.288604121688455
625,90625000000.0,1.2025204671755152,1.288610206210284
626,90650000000.0,1.202527400370829,1.2886163789665477
627,90675000000.0,1.2025343745732135,1.288622627699052
628,90700000000.0,1.2025413836953538,1.2886289406643956
629,90725000000.0,1.2025484219339113,1.2886353066746241
630,90750000000.0,1.2025554837966417,1.2886417151494285
631,90775000000.0,1.2025625641237156,1.2886481561570702
632,90800000000.0,1.2025696581082652,1.2886546204538167
633,90825000000.0,1.2025767613203835,1.2886610995300478
634,90850000000.0,1.2025838697228148,1.2886675856402192
635,90875000000.0,1.2025909796896777,1.2886740718387015
636,90900000000.0,1.2025980880246936,1.2886805520146714
637,90925000000.0,1.202605191973271,1.288687020915034
638,90950000000.0,1.2026122892376203,1.2886934741732388
639,90975000000.0,1.2026193779888747,1.2886999083322777
640,91000000000.0,1.2026264568737544,1.2887063208570877
641,91025000000.0,1.2026335250269982,1.288712710158122
642,91050000000.0,1.2026405820767203,1.2887190756012166
643,91075000000.0,1.2026476281464615,1.288725417511049
644,91100000000.0,1.2026546638598765,1.288731737179661
645,91125000000.0,1.2026616903424594,1.2887380368693133
646,91150000000.0,1.2026687092198904,1.2887443198087085
647,91175000000.0,1.2026757226132654,1.2887505901832477
648,91200000000.0,1.2026827331370582,1.288756853130567
649,91225000000.0,1.2026897438909974,1.288763114724272
650,91250000000.0,1.202696758451087,1.288769381956045
651,91275000000.0,1.202703780860014,1.2887756627165752
652,91300000000.0,1.2027108156134292,1.2887819657685162
653,91325000000.0,1.2027178676471992,1.2887883007213217
654,91350000000.0,1.2027249423198423,1.2887946779968253
655,91375000000.0,1.202732045396825,1.28880110879838
656,91400000000.0,1.2027391830282663,1.288807605067317
657,91425000000.0,1.2027463617296108,1.28881417944517
658,91450000000.0,1.2027535883573166,1.2888208452262555
659,91475000000.0,1.2027608700872345,1.2888276163155474
660,91500000000.0,1.202768214384943,1.2888345071709624
661,91525000000.0,1.202775628980726,1.2888415327547182
662,91550000000.0,1.2027831218431246,1.288848708481959
663,91575000000.0,1.2027907011446863,1.2888560501543045
664,91600000000.0,1.2027983752328926,1.2888635739035017
665,91625000000.0,1.2028061525999851,1.2888712961329807
666,91650000000.0,1.2028140418483655,1.288879233450876
667,91675000000.0,1.2028220516578936,1.2888874026067842
668,91700000000.0,1.2028301907512644,1.2888958204248682
669,91725000000.0,1.20283846785847,1.2889045037352154
670,91750000000.0,1.2028468916820945,1.288913469306866
671,91775000000.0,1.202855470862015,1.288922733779745
672,91800000000.0,1.2028642139393013,1.2889323135950905
673,91825000000.0,1.2028731293196984,1.288942224925116
674,91850000000.0,1.2028822252380296,1.2889524836044963
675,91875000000.0,1.2028915097223132,1.2889631050613424
676,91900000000.0,1.202900990558128,1.288974104248708
677,91925000000.0,1.202910675254301,1.2889854955786593
678,91950000000.0,1.2029205710066821,1.2889972928527291
679,91975000000.0,1.2029306846661059,1.2890095092004146
680,92000000000.0,1.2029410227030608,1.2890221570114386
681,92025000000.0,1.20295159117823,1.2890352478792972
682,92050000000.0,1.2029623957068019,1.2890487925328113
683,92075000000.0,1.2029734414335091,1.28906280078846
684,92100000000.0,1.2029847329998642,1.2890772814875835
685,92125000000.0,1.2029962745190546,1.2890922424484548
686,92150000000.0,1.2030080695467484,1.2891076904103798
687,92175000000.0,1.2030201210593507,1.2891236309922778
688,92200000000.0,1.203032431429522,1.2891400686458951
689,92225000000.0,1.2030450024047794,1.289157006614995
690,92250000000.0,1.20305783508859,1.2891744468993376
691,92275000000.0,1.2030709299226487,1.2891923902209501
692,92300000000.0,1.2030842866704274,1.289210835992805
693,92325000000.0,1.2030979044030756,1.2892297822920467
694,92350000000.0,1.2031117814899048,1.2892492258420194
695,92375000000.0,1.2031259155860123,1.289269161988753
696,92400000000.0,1.2031403036258246,1.2892895846888703
697,92425000000.0,1.2031549418183105,1.28931048650065
698,92450000000.0,1.2031698256430643,1.2893318585767752
699,92475000000.0,1.2031849498488618,1.2893536906617986
700,92500000000.0,1.2032003084572123,1.2893759710992443
701,92525000000.0,1.2032158947633451,1.2893986868337062
702,92550000000.0,1.2032317013416194,1.2894218234214556
703,92575000000.0,1.2032477200560034,1.2894453650508315
704,92600000000.0,1.2032639420684272,1.2894692945584758
705,92625000000.0,1.203280357851432,1.289493593453822
706,92650000000.0,1.2032969572017749,1.289518241945448
707,92675000000.0,1.2033137292583298,1.2895432189756633
708,92700000000.0,1.2033306625199514,1.289568502255019
709,92725000000.0,1.2033477448661176,1.2895940683021831
710,92750000000.0,1.203364963579203,1.289619892486907
711,92775000000.0,1.20338230537148,1.289645949082169
712,92800000000.0,1.2033997564059906,1.2896722113044232
713,92825000000.0,1.2034173023305228,1.2896986513791933
714,92850000000.0,1.2034349283035077,1.289725240591029
715,92875000000.0,1.2034526190280361,1.2897519493491807
716,92900000000.0,1.2034703587823254,1.289778747246402
717,92925000000.0,1.2034881314557964,1.2898056031286054
718,92950000000.0,1.2035059205851497,1.2898324851645324
719,92975000000.0,1.2035237093892612,1.2898593609131697
720,93000000000.0,1.2035414808101945,1.2898861974029774
721,93025000000.0,1.203559217549003,1.2899129612010976
722,93050000000.0,1.2035769021102936,1.2899396184995067
723,93075000000.0,1.203594516838547,1.289966135185261
724,93100000000.0,1.2036120439631082,1.289992476927523
725,93125000000.0,1.203629465639576,1.29001860925767
726,93150000000.0,1.203646763993317,1.2900444976535204
727,93175000000.0,1.2036639211605782,1.290070107618968
728,93200000000.0,1.203680919335893,1.2900954047757822
729,93225000000.0,1.2036977408123926,1.2901203549417357
730,93250000000.0,1.2037143680273052,1.2901449242188017
731,93275000000.0,1.2037307836059974,1.2901690790785194
732,93300000000.0,1.2037469704055337,1.2901927864464815
733,93325000000.0,1.2037629115564368,1.290216013783359
734,93350000000.0,1.2037785905088203,1.2902387291743687
735,93375000000.0,1.2037939910718993,1.2902609014059783
736,93400000000.0,1.2038090974585345,1.2902825000523241
737,93425000000.0,1.2038238943227384,1.2903034955480606
738,93450000000.0,1.2038383668044585,1.290323859275229
739,93475000000.0,1.203852500566213,1.290343563634398
740,93500000000.0,1.203866281832179,1.2903625821205391
741,93525000000.0,1.2038796974253927,1.2903808893951978
742,93550000000.0,1.2038927348022628,1.2903984613534791
743,93575000000.0,1.203905382091242,1.2904152751990294
744,93600000000.0,1.2039176281204038,1.2904313094975284
745,93625000000.0,1.2039294624546653,1.2904465442487874
746,93650000000.0,1.203940875420648,1.2904609609349214
747,93675000000.0,1.203951858138043,1.2904745425810138
748,93700000000.0,1.203962402546209,1.2904872738065263
749,93725000000.0,1.203972501427009,1.290499140869367
750,93750000000.0,1.2039821484269413,1.2905101317085432
751,93775000000.0,1.2039913380815075,1.2905202359910315
752,93800000000.0,1.20400006582866,1.290529445137522
753,93825000000.0,1.2040083280280949,1.2905377523593153
754,93850000000.0,1.2040161219753587,1.2905451526851808
755,93875000000.0,1.2040234459110941,1.2905516429786903
756,93900000000.0,1.2040302990331602,1.2905572219610708
757,93925000000.0,1.204036681502797,1.2905618902223965
758,93950000000.0,1.2040425944471747,1.2905656502258123
759,93975000000.0,1.2040480399646416,1.2905685063167927
760,94000000000.0,1.2040530211234806,1.2905704647198495
761,94025000000.0,1.204057541957592,1.290571533529181
762,94050000000.0,1.204061607461887,1.2905717226987286
763,94075000000.0,1.2040652235855538,1.290571044028021
764,94100000000.0,1.2040683972198567,1.2905695111374298
765,94125000000.0,1.2040711361872876,1.2905671394459375
766,94150000000.0,1.204073449224326,1.29056394613657
767,94175000000.0,1.2040753459648867,1.2905599501230485
768,94200000000.0,1.2040768369185442,1.2905551720063722
769,94225000000.0,1.2040779334505336,1.2905496340347784
770,94250000000.0,1.2040786477534782,1.29054336004772
771,94275000000.0,1.2040789928223625,1.290536375426084
772,94300000000.0,1.2040789824253648,1.290528707034435
773,94325000000.0,1.2040786310695193,1.2905203831532923
774,94350000000.0,1.204077953969826,1.2905114334180543
775,94375000000.0,1.2040769670105322,1.290501888742873
776,94400000000.0,1.2040756867105051,1.2904917812524346
777,94425000000.0,1.2040741301815485,1.290481144200209
778,94450000000.0,1.2040723150873567,1.290470011887956
779,94475000000.0,1.204070259601597,1.2904584195836428
780,94500000000.0,1.2040679823634002,1.290446403434404
781,94525000000.0,1.2040655024289735,1.2904340003721633
782,94550000000.0,1.2040628392286308,1.2904212480297348
783,94575000000.0,1.204060012516091,1.290408184642175
784,94600000000.0,1.2040570423205068,1.2903948489534438
785,94625000000.0,1.2040539488940603,1.2903812801147057
786,94650000000.0,1.2040507526664244,1.2903675175959248
787,94675000000.0,1.2040474741873022,1.2903536010746284
788,94700000000.0,1.2040441340805592,1.2903395703471454
789,94725000000.0,1.2040407529887278,1.2903254652214216
790,94750000000.0,1.2040373515215188,1.2903113254176823
791,94775000000.0,1.204033950205891,1.2902971904722245
792,94800000000.0,1.2040305694326356,1.2902830996346348
793,94825000000.0,1.2040272294069263,1.2902690917728086
794,94850000000.0,1.2040239500954035,1.290255205271359
795,94875000000.0,1.2040207511780243,1.2902414779393916
796,94900000000.0,1.204017651997518,1.2902279469137747
797,94925000000.0,1.204014671513695,1.2902146485718424
798,94950000000.0,1.2040118282529535,1.290201618435038
799,94975000000.0,1.2040091402655564,1.2901888910875428
800,95000000000.0,1.2040066250804544,1.290176500090345
801,95025000000.0,1.2040042996619404,1.2901644778988917
802,95050000000.0,1.204002180369563,1.2901528557871182
803,95075000000.0,1.2040002829169296,1.290141663769419
804,95100000000.0,1.2039986223389603,1.2901309305389193
805,95125000000.0,1.2039972129504548,1.2901206833891492
806,95150000000.0,1.203996068317922,1.2901109481612179
807,95175000000.0,1.203995201226938,1.2901017491824944
808,95200000000.0,1.20399462365249,1.2900931092109926
809,95225000000.0,1.2039943467346024,1.2900850493900011
810,95250000000.0,1.2039943807539062,1.2900775892025802
811,95275000000.0,1.2039947351096174,1.290070746430707
812,95300000000.0,1.203995418303393,1.2900645371257093
813,95325000000.0,1.203996437920157,1.2900589755728664
814,95350000000.0,1.2039978006177694,1.2900540742729867
815,95375000000.0,1.2039995121139309,1.290049843918645
816,95400000000.0,1.2040015771794572,1.290046293382615
817,95425000000.0,1.2040039996338758,1.290043429710726
818,95450000000.0,1.2040067823420249,1.2900412581166036
819,95475000000.0,1.204009927213116,1.290039781981078
820,95500000000.0,1.204013435207757,1.290039002866834
821,95525000000.0,1.2040173063384587,1.2900389205204694
822,95550000000.0,1.2040215396803253,1.290039532894059
823,95575000000.0,1.204026133383016,1.290040836169083
824,95600000000.0,1.204031084683035,1.2900428247809161
825,95625000000.0,1.2040363899186217,1.2900454914482342
826,95650000000.0,1.2040420445494295,1.2900488272115487
827,95675000000.0,1.204048043176889,1.290052821472971
828,95700000000.0,1.2040543795673544,1.2900574620412473
829,95725000000.0,1.2040610466767394,1.2900627351795888
830,95750000000.0,1.20406803667765,1.2900686256582266
831,95775000000.0,1.2040753409889704,1.2900751168115767
832,95800000000.0,1.204082950307683,1.290082190599653
833,95825000000.0,1.204090854641332,1.2900898276706632
834,95850000000.0,1.2040990433417817,1.2900980074259845
835,95875000000.0,1.2041075051432961,1.2901067080934105
836,95900000000.0,1.204116228198176,1.2901159067956405
837,95925000000.0,1.204125200119003,1.290125579631407
838,95950000000.0,1.2041344080158998,1.2901357017469859
839,95975000000.0,1.2041438385383678,1.2901462474164271
840,96000000000.0,1.2041534779210858,1.2901571901294
841,96025000000.0,1.204163312022836,1.290168502665751
842,96050000000.0,1.2041733263731724,1.2901801571849378
843,96075000000.0,1.2041835062165607,1.2901921253105446
844,96100000000.0,1.2041938365576632,1.2902043782170007
845,96125000000.0,1.2042043022057605,1.2902168867145998
846,96150000000.0,1.2042148878231322,1.2902296213421034
847,96175000000.0,1.2042255779672169,1.2902425524474077
848,96200000000.0,1.2042363571405301,1.290255650283046
849,96225000000.0,1.2042472098326502,1.2902688850864907
850,96250000000.0,1.2042581205680756,1.2902822271717205
851,96275000000.0,1.204269073949259,1.290295647011484
852,96300000000.0,1.2042800547030919,1.2903091153262174
853,96325000000.0,1.2042910477240605,1.2903226031665593
854,96350000000.0,1.20430203811499,1.2903360819912113
855,96375000000.0,1.204313011232393,1.2903495237536637
856,96400000000.0,1.2043239527267264,1.2903629009791222
857,96425000000.0,1.2043348485804577,1.2903761868372416
858,96450000000.0,1.204345685150262,1.2903893552227672
859,96475000000.0,1.2043564492014467,1.2904023808212726
860,96500000000.0,1.2043671279458807,1.2904152391816075
861,96525000000.0,1.2043777090759888,1.2904279067807833
862,96550000000.0,1.204388180798212,1.2904403610878463
863,96575000000.0,1.2043985318637551,1.2904525806225084
864,96600000000.0,1.2044087515989281,1.2904645450130192
865,96625000000.0,1.204418829932338,1.2904762350479506
866,96650000000.0,1.2044287574207906,1.2904876327255232
867,96675000000.0,1.204438525273825,1.290498721300287
868,96700000000.0,1.2044481253749015,1.290509485323355
869,96725000000.0,1.2044575503013595,1.2905199106802696
870,96750000000.0,1.2044667933424684,1.2905299846252074
871,96775000000.0,1.204475848514212,1.2905396958088722
872,96800000000.0,1.2044847105734051,1.2905490343051225
873,96825000000.0,1.2044933750277396,1.2905579916297434
874,96850000000.0,1.204501838145403,1.2905665607583998
875,96875000000.0,1.2045100969607792,1.2905747361370565
876,96900000000.0,1.2045181492793107,1.2905825136907652
877,96925000000.0,1.2045259936784707,1.2905898908249802
878,96950000000.0,1.2045336295081308,1.2905968664257073
879,96975000000.0,1.2045410568869923,1.2906034408520737
880,97000000000.0,1.204548276697915,1.2906096159267981
881,97025000000.0,1.204555290580513,1.2906153949213919
882,97050000000.0,1.2045621009210783,1.2906207825362248
883,97075000000.0,1.204568710841373,1.2906257848784575
884,97100000000.0,1.2045751241840552,1.2906304094334633
885,97125000000.0,1.2045813454966356,1.290634665033482
886,97150000000.0,1.2045873800135452,1.2906385618226406
887,97175000000.0,1.204593233635248,1.2906421112163076
888,97200000000.0,1.2045989129065258,1.2906453258588981
889,97225000000.0,1.2046044249920973,1.2906482195765663
890,97250000000.0,1.2046097776508216,1.2906508073272207
891,97275000000.0,1.2046149792079002,1.2906531051467125
892,97300000000.0,1.2046200385256607,1.290655130092347
893,97325000000.0,1.2046249649728025,1.2906569001834745
894,97350000000.0,1.2046297683918814,1.2906584343387395
895,97375000000.0,1.2046344590660392,1.290659752311935
896,97400000000.0,1.204639047683811,1.2906608746241903
897,97425000000.0,1.2046435453034752,1.2906618224953663
898,97450000000.0,1.2046479633156442,1.2906626177720832
899,97475000000.0,1.2046523134061333,1.290663282856378
900,97500000000.0,1.204656607516461,1.2906638406298407
901,97525000000.0,1.2046608578052729,1.290664314379603
902,97550000000.0,1.204665076608205,1.290664727721366
903,97575000000.0,1.2046692763979896,1.2906651045229762
904,97600000000.0,1.2046734697437596,1.2906654688265093
905,97625000000.0,1.2046776692708434,1.2906658447713673
906,97650000000.0,1.2046818876199796,1.2906662565162943
907,97675000000.0,1.2046861374069064,1.2906667281621993
908,97700000000.0,1.2046904311825744,1.2906672836762172
909,97725000000.0,1.2046947813930189,1.2906679468151654
910,97750000000.0,1.2046992003403416,1.290668741051189
911,97775000000.0,1.2047037001440666,1.2906696894981728
912,97800000000.0,1.2047082927033612,1.290670814839852
913,97825000000.0,1.2047129896601665,1.2906721392597205
914,97850000000.0,1.2047178023630956,1.2906736843724433
915,97875000000.0,1.2047227418327175,1.290675471157951
916,97900000000.0,1.2047278187279167,1.290677519897665
917,97925000000.0,1.2047330433135799,1.2906798501132515
918,97950000000.0,1.204738425429687,1.2906824805081114
919,97975000000.0,1.2047439744620505,1.2906854289120486
920,98000000000.0,1.2047496993143032,1.2906887122283452
921,98025000000.0,1.2047556083819135,1.290692346384724
922,98050000000.0,1.204761709527804,1.2906963462873902
923,98075000000.0,1.204768010059661,1.2907007257783205
924,98100000000.0,1.204774516709304,1.290705497596493
925,98125000000.0,1.20478123561419,1.290710673343179
926,98150000000.0,1.204788172299932,1.2907162634492026
927,98175000000.0,1.204795331666158,1.2907222771485412
928,98200000000.0,1.2048027179735508,1.2907287224542006
929,98225000000.0,1.2048103348329575,1.2907356061380013
930,98250000000.0,1.2048181851972233,1.2907429337155831
931,98275000000.0,1.204826271354379,1.290750709433938
932,98300000000.0,1.2048345949233963,1.2907589362638707
933,98325000000.0,1.2048431568520102,1.2907676158963248
934,98350000000.0,1.2048519574165113,1.2907767487425033
935,98375000000.0,1.204860996223575,1.2907863339377985
936,98400000000.0,1.2048702722144782,1.2907963693502895
937,98425000000.0,1.2048797836707903,1.2908068515919933
938,98450000000.0,1.204889528222639,1.2908177760350223
939,98475000000.0,1.2048995028588272,1.2908291368312232
940,98500000000.0,1.2049097039383558,1.2908409269344878
941,98525000000.0,1.2049201272043937,1.2908531381276886
942,98550000000.0,1.2049307677997605,1.2908657610524632
943,98575000000.0,1.2049416202843846,1.2908787852427612
944,98600000000.0,1.2049526786540814,1.2908921991608568
945,98625000000.0,1.2049639363611377,1.2909059902367936
946,98650000000.0,1.2049753863367083,1.2909201449112495
947,98675000000.0,1.2049870210138498,1.2909346486796023
948,98700000000.0,1.204998832352817,1.2909494861402682
949,98725000000.0,1.2050108118671874,1.2909646410446254
950,98750000000.0,1.2050229506511725,1.2909800963491558
951,98775000000.0,1.2050352394080304,1.2909958342696772
952,98800000000.0,1.205047668479752,1.2910118363379912
953,98825000000.0,1.2050602278771805,1.2910280834593344
954,98850000000.0,1.2050729073114006,1.2910445559722432
955,98875000000.0,1.2050856962256533,1.2910612337094034
956,98900000000.0,1.2050985838274886,1.2910780960589507
957,98925000000.0,1.205111559122208,1.2910951220282105
958,98950000000.0,1.205124610946072,1.2911122903069934
959,98975000000.0,1.2051377279999216,1.2911295793316637
960,99000000000.0,1.205150898883166,1.2911469673499145
961,99025000000.0,1.205164112127949,1.2911644324858564
962,99050000000.0,1.2051773562328503,1.2911819528042385
963,99075000000.0,1.2051906196968103,1.2911995063750836
964,99100000000.0,1.2052038910530183,1.2912170713382491
965,99125000000.0,1.2052171589020182,1.2912346259664904
966,99150000000.0,1.2052304119448205,1.2912521487285447
967,99175000000.0,1.2052436390151868,1.2912696183506245
968,99200000000.0,1.2052568291116776,1.2912870138774648
969,99225000000.0,1.2052699714287713,1.2913043147315901
970,99250000000.0,1.205283055387012,1.2913215007707308
971,99275000000.0,1.205296070662814,1.2913385523445724
972,99300000000.0,1.2053090072168646,1.2913554503488442
973,99325000000.0,1.2053218553216412,1.2913721762776884
974,99350000000.0,1.2053346055881295,1.2913887122745367
975,99375000000.0,1.2053472489906756,1.2914050411793665
976,99400000000.0,1.2053597768906177,1.291421146573687
977,99425000000.0,1.2053721810600948,1.2914370128257948
978,99450000000.0,1.205384453702275,1.2914526251292273
979,99475000000.0,1.2053965874717911,1.2914679695415918
980,99500000000.0,1.2054085754923447,1.291483033017981
981,99525000000.0,1.20542041137407,1.2914978034439142
982,99550000000.0,1.20543208922886,1.2915122696643877
983,99575000000.0,1.205443603682348,1.2915264215065347
984,99600000000.0,1.2054549498883613,1.2915402498069661
985,99625000000.0,1.2054661235370987,1.2915537464271547
986,99650000000.0,1.2054771208622947,1.291566904266862
987,99675000000.0,1.2054879386513273,1.2915797172831525
988,99700000000.0,1.2054985742479494,1.291592180495341
989,99725000000.0,1.2055090255547887,1.291604289989493
990,99750000000.0,1.2055192910357821,1.2916160429227523
991,99775000000.0,1.2055293697137328,1.2916274375184034
992,99800000000.0,1.205539261171411,1.2916384730676367
993,99825000000.0,1.2055489655436815,1.2916491499142209
994,99850000000.0,1.2055584835134026,1.2916594694463488
995,99875000000.0,1.2055678163041308,1.2916694340823813
996,99900000000.0,1.2055769656686222,1.291679047248579
997,99925000000.0,1.2055859338797856,1.2916883133615031
998,99950000000.0,1.2055947237174014,1.291697237802331
999,99975000000.0,1.2056033384530085,1.2917058268877
1000,100000000000.0,1.205611781835239,1.291714087841387
1001,100025000000.0,1.2056200580701937,1.2917220287565552
1002,100050000000.0,1.205628171806222,1.2917296585663895
1003,100075000000.0,1.2056361281080155,1.291736986994388
1004,100100000000.0,1.2056439324418184,1.291744024525832
1005,100125000000.0,1.2056515906465,1.2917507823523533
1006,100150000000.0,1.205659108912752,1.2917572723319777
1007,100175000000.0,1.2056664937571737,1.2917635069394564
1008,100200000000.0,1.2056737519969483,1.2917694992177402
1009,100225000000.0,1.2056808907201577,1.2917752627211805
1010,100250000000.0,1.2056879172616697,1.2917808114693425
1011,100275000000.0,1.2056948391712365,1.2917861598860438
1012,100300000000.0,1.2057016641865859,1.2917913227479039
1013,100325000000.0,1.20570840020157,1.2917963151235268
1014,100350000000.0,1.205715055237052,1.2918011523179143
1015,100375000000.0,1.2057216374117299,1.2918058498168108
1016,100400000000.0,1.2057281549077175,1.2918104232210803
1017,100425000000.0,1.205734615943789,1.2918148881957205
1018,100450000000.0,1.20574102874125,1.291819260404875
1019,100475000000.0,1.2057474014949683,1.2918235554566897
1020,100500000000.0,1.205753742342679,1.2918277888449334
1021,100525000000.0,1.205760059333008,1.2918319758882102
1022,100550000000.0,1.2057663603975104,1.2918361316768419
1023,100575000000.0,1.205772653320909,1.2918402710163632
1024,100600000000.0,1.2057789457121497,1.2918444083726053
1025,100625000000.0,1.2057852449759359,1.2918485578177161
1026,100650000000.0,1.2057915582857757,1.2918527329791014
1027,100675000000.0,1.2057978925592416,1.2918569469925938
1028,100700000000.0,1.2058042544294614,1.2918612124484776
1029,100725000000.0,1.2058106502245942,1.291865541352733
1030,100750000000.0,1.2058170859428299,1.291869945079798
1031,100775000000.0,1.2058235672305035,1.2918744343312512
1032,100800000000.0,1.2058300993627107,1.2918790190992964
1033,100825000000.0,1.2058366872243136,1.2918837086309958
1034,100850000000.0,1.205843335290979,1.2918885113925678
1035,100875000000.0,1.2058500476167744,1.2918934350461897
1036,100900000000.0,1.2058568278150823,1.2918984864140892
1037,100925000000.0,1.2058636790507307,1.2919036714639618
1038,100950000000.0,1.2058706040240668,1.2919089952791045
1039,100975000000.0,1.2058776049677966,1.291914462052785
1040,101000000000.0,1.205884683634693,1.291920075065278
1041,101025000000.0,1.205891841292549,1.2919258366746669
1042,101050000000.0,1.2058990787233586,1.2919317483156636
1043,101075000000.0,1.2059063962195804,1.291937810492894
1044,101100000000.0,1.2059137935821271,1.291944022777453
1045,101125000000.0,1.20592127012685,1.2919503838195767
1046,101150000000.0,1.2059288246825413,1.2919568913452177
1047,101175000000.0,1.2059364556021885,1.2919635421777562
1048,101200000000.0,1.2059441607655212,1.291970332243168
